date,sbi-sp_start_100,fang_start_100
2025-11-18,161.89853681961335,218.8513652227469
2025-11-19,160.78093017313776,216.0670293574215
2025-11-20,163.16577924011224,219.98049681790187
2025-11-21,160.90250997958822,215.5127283925272
2025-11-25,164.2553272944636,222.51591049065902
2025-11-26,165.26538093604216,223.30373639909672
2025-11-27,165.90134030107595,222.98039416957502
2025-11-28,166.6635574189552,224.00431122972697
2025-12-01,166.7711087458288,224.86655717511806
2025-12-02,165.83119678320386,223.73742557996303
2025-12-03,166.2614043654587,225.27715048244713
2025-12-04,166.2567274321539,223.0419831656744
2025-12-05,166.20528926325366,222.7032436871279
2025-12-08,166.6448490676624,223.70406487374254
2025-12-09,166.99556148476776,224.62276739889137
2025-12-10,167.76245353181864,226.3498254978444
2025-12-11,167.76245353181864,224.49958940669265
2025-12-12,168.00093792526133,223.339663313488
2025-12-15,166.5185900495247,218.52032436871278
2025-12-16,165.32616541285316,211.9380004105933
2025-12-17,164.40963517682235,212.40761650585097
2025-12-18,163.57727522861995,209.55142681174297
2025-12-19,165.05494727285222,212.18435639499077
2025-12-22,168.4077645354877,217.1448367891603
2025-12-23,168.4825830530379,216.24409772120714
2025-12-24,168.6930110599678,217.5425990556354
2025-12-25,168.92681957329694,217.3142065284336
2025-12-26,169.5627800602127,218.13282693492098
2025-12-29,169.53939904847022,217.9352289057688
2025-12-30,169.03904759242243,216.5597413262164
2026-01-05,168.67430527787036,212.35885855060565
2026-01-06,169.16062703484752,212.87466639293783
2026-01-07,170.1052149013913,213.8164647916239
2026-01-08,169.7638545603358,215.72572367070416
2026-01-09,170.04910197459938,213.90114966126052
2026-01-13,172.70049396865917,217.27058098952986
2026-01-14,173.40659720829942,218.38174912748923
2026-01-15,171.83540164857834,213.69585300759599
2026-01-16,172.49474267647403,213.9601724491891
2026-01-19,171.03110063560015,211.7917265448573
2026-01-20,171.72317456370013,212.646273865736
2026-01-21,168.3048908299335,206.72603161568466
2026-01-22,170.25017895473275,206.86973927324982
2026-01-23,171.50339392702213,209.2486142475878
2026-01-26,167.51461601201774,206.44118250872512
2026-01-27,167.80453858338822,207.72941901047014
2026-01-28,166.4718282257774,207.43173886265654
2026-01-29,167.1826063318799,206.9723876000821
2026-01-30,167.38835796549253,205.88688154383084
2026-02-02,168.61351520453147,206.24871689591458
2026-02-03,169.8620544451071,206.76452473824676
2026-02-04,168.90343794084612,204.1341613631698
2026-02-05,168.88005663793194,200.1514062820776
2026-02-06,166.7711010674437,195.3038390474235
2026-02-09,170.15665114635144,198.8272428659413
2026-02-10,170.09586098116287,201.0649763908848
2026-02-12,166.52326277079666,194.48521864093615
2026-02-13,163.5445396076336,188.88061999589408
2026-02-16,163.79237663840044,188.34941490453704
2026-02-17,164.05891924875166,188.65479367686305
2026-02-18,164.24129042456696,189.1552042701704
2026-02-19,166.7290154751311,192.75559433381235
2026-02-20,166.68692973704486,192.94805994662286
2026-02-24,165.87795139469068,189.1218435639499
2026-02-25,168.1225156237518,191.3775405460891
2026-02-26,169.89011035994076,196.23024019708478
2026-02-27,168.56207596945487,194.63149250667215
2026-03-02,168.57142779342968,195.91459659207555
2026-03-03,169.6703280740723,199.37384520632313
2026-03-04,168.37970357632437,199.694621227674
2026-03-05,168.4077606863313,201.64750564565796
2026-03-06,168.4171123692822,204.51139396427837
2026-03-09,167.49590613221582,204.40874563744612
2026-03-10,167.90273358870223,205.59433381235888
2026-03-11,168.14589536456742,205.712379388216
2026-03-12,168.86602556085793,206.71576678300144
2026-03-13,166.47182447519327,204.55245329501128
2026-03-16,165.71896064315897,201.63724081297474
2026-03-17,167.3088600656214,202.97936768630672
2026-03-18,167.58007776631936,203.50544036132212
