date,sbi-sp_start_100,rakuten-vti_start_100
2026-03-02,168.57142779342968,167.23855866437353
2026-03-03,169.6703280740723,168.43407861068
2026-03-04,168.37970357632437,166.94911699316245
2026-03-05,168.4077606863313,167.01203909559965
2026-03-06,168.4171123692822,166.8316624019464
2026-03-09,167.49590613221582,165.8710516380721
2026-03-10,167.90273358870223,166.2695582868409
2026-03-11,168.14589536456742,166.41637652586098
2026-03-12,168.86602556085793,167.17983136876546
2026-03-13,166.47182447519327,164.6923109190822
2026-03-16,165.71896064315897,163.96241453081086
2026-03-17,167.3088600656214,165.57322035320274
2026-03-18,167.58007776631936,165.94236335416755
2026-03-19,165.99485402068885,164.369310793238
2026-03-23,162.7916745619312,161.13511472796677
2026-03-24,163.46971979356584,161.99924493477076
2026-03-25,163.10965484995972,161.68882922941398
2026-03-26,164.8819244358285,163.55132346155457
2026-03-27,162.05283915587745,160.8163094089517
2026-03-30,159.65396125468266,158.3917110617056
2026-03-31,158.99462072895346,157.57372373002224
2026-04-01,162.48304697489567,161.16028356894165
2026-04-02,163.61468127834843,162.2257645035446
2026-04-03,164.8024289679141,163.48840135911743
2026-04-06,164.87724762264128,163.5597130752129
2026-04-07,165.68622608196415,164.37350560006712
2026-04-08,164.54523948408655,163.24929736985612
2026-04-09,168.96890167506743,167.6832081882629
2026-04-10,170.36707878389223,168.96681907798146
2026-04-13,170.8674298575726,169.3779101472377
2026-04-14,171.84007390661958,170.510507991107
2026-04-15,173.56558195114255,172.16745668861947
2026-04-16,174.84685349104083,173.36717144175512
2026-04-17,175.8896401252614,174.42006795587065
2026-04-20,177.58709123963266,176.2322245060615
2026-04-21,177.25040742509327,176.06862703972482
2026-04-22,176.3058205063801,175.09543185536307
2026-04-23,178.29319436993237,176.97470531482026
2026-04-24,178.09679550167417,176.78174420067955
2026-04-27,179.1910204322685,177.6039263391921
2026-04-28,179.46223858506417,177.8262511011368
2026-04-30,179.52302962376248,177.59553672553378
2026-05-01,177.59176934228805,175.96795167582533
2026-05-07,180.49099759882554,178.90851126305634
2026-05-08,180.6920735947005,178.85397877427744
2026-05-11,182.118306849236,180.13339485716682
2026-05-12,182.99275154193873,180.98074583665422
2026-05-13,183.20317856679185,181.00171987079995
2026-05-14,184.31143138692775,182.06300599857377
2026-05-15,186.52793854341516,184.18138344729223
2026-05-18,184.7837251164926,182.33566844246823
2026-05-19,184.69955428186478,182.2056294307647
2026-05-20,183.53051138200652,181.04786274592055
2026-05-21,185.32616289353737,183.02781156927722
2026-05-22,185.94341762471709,183.74092873023199
2026-05-25,186.35024508757238,184.26947439070432
2026-05-26,186.47650110562412,184.39951340240782
2026-05-27,188.05237112687252,186.09841016821176
2026-05-28,188.4264655892789,186.43399471454342
2026-05-29,189.18400593021076,187.27715088720166
2026-06-01,189.69370926266805,187.80150174084486
2026-06-02,190.54477388314916,188.58593061789503
2026-06-03,191.0825331548977,189.34099584714124
2026-06-04,189.74047071576027,187.9734888208398
2026-06-05,190.53542067370392,188.9047359369101
2026-06-08,185.99485489921398,184.231721129242
2026-06-09,186.38765371337854,184.7183187214229
2026-06-10,185.99485478031335,184.4540458911867
2026-06-11,183.2592926748153,181.78195394102102
2026-06-12,185.82651346292315,184.462435504845
2026-06-15,186.84124329713418,185.49855279164396
2026-06-16,190.21276550624447,188.74113847057345
2026-06-17,189.30558756797083,187.86022903645286
2026-06-18,187.43044189393095,185.92222828138765
2026-06-19,189.68903494788538,188.49364486765384
2026-06-22,190.1940611376403,188.99702168715132
2026-06-23,189.67500632927076,188.4265279583875
2026-06-24,187.0142624112343,185.85091656529218
2026-06-25,187.02361499449748,186.0019296111414
2026-06-26,187.12181548402262,186.26200763454844
2026-06-29,185.93874341927938,185.67473467846807
2026-06-30,189.64227317009204,188.91732035739756
2026-07-01,191.6483527534081,190.81756785100046
2026-07-02,191.18073460565682,190.33097025881958
2026-07-03,189.38975921929307,188.4516967993624
2026-07-06,189.75450116877832,188.81664499349804
2026-07-07,192.01309396738495,190.96438609002055
2026-07-08,191.302315257184,190.17156759931203
2026-07-09,190.99368723197958,189.67658039347288
2026-07-10,192.03179713012844,190.85112630563364
2026-07-13,192.89688885429183,191.47615252317632
2026-07-14,191.65770187957187,190.22610008809093
2026-07-15,192.17675693411022,190.73367171441754
2026-07-16,192.98573460126215,191.438399261714
2026-07-17,192.31236491637677,190.83434707831702
2026-07-21,190.15197204075014,188.64885272033223
2026-07-22,192.50408728322373,191.06506145392004
2026-07-23,192.16272748540786,190.66235999832207
2026-07-24,190.84404535733023,189.52976215445278
2026-07-27,190.6195898587046,189.21095683543774
2026-07-28,190.820664933067,189.5591258022568
2026-07-29,191.1292925519098,189.82759343932213
2026-07-30,188.0336650537999,186.73182599941273
2026-07-31,187.8980551745631,186.52208565795544
2026-08-03,183.44166008916304,181.75678510004613
2026-08-04,187.98690233177166,186.46755316917657
2026-08-05,191.5407947203538,190.11703511053315
2026-08-06,191.44727109651575,189.81081421200554
2026-08-07,192.15337266519205,190.54071060027687
2026-08-10,192.51811435411764,191.10281471538235
2026-08-12,193.60298665658252,192.2312177524225
2026-08-13,194.09866063919992,192.8394647426486
2026-08-14,195.42201754349156,194.1104912118797
2026-08-17,194.67850516444472,193.5022442216536
2026-08-18,194.24362063889805,193.1079323797139
2026-08-19,192.8314151286395,191.46356810268887
2026-08-20,192.09725579507685,190.79659381685474
2026-08-21,191.28827662174706,189.8737363144427
2026-08-24,191.6202842061828,190.314191031503
2026-08-25,191.61560867124814,190.22610008809093
2026-08-26,192.08790282350103,190.64558077100548
2026-08-27,192.20013018072567,190.746256134905
2026-08-28,193.7058586745836,192.2228281387642
2026-08-31,194.04254270166302,192.3235035026637
2026-09-01,193.13536470815137,191.45098368220144
2026-09-02,192.4573185892095,190.52393137296028
2026-09-03,191.41453094904398,189.50878812030706
2026-09-04,189.71708028760503,187.88539787742775
2026-09-07,189.32428245589438,187.61693024036242
2026-09-08,186.64483457682363,184.95742271068417
2026-09-09,185.60672347270076,183.9171106170561
2026-09-10,184.75565910749415,182.9145517848903
