date,invesco_start_100,orcan_start_100
2025-12-15,153.54050083231382,163.60332553392743
2025-12-16,152.92469594562564,162.31891272962613
2025-12-17,152.240469566297,161.24856872604173
2025-12-18,152.3088925229389,160.890127943446
2025-12-19,153.76287433436383,162.26415094339623
2025-12-22,156.24319712056283,165.31089759545975
2025-12-23,156.03792949548173,165.54985811719024
2025-12-24,155.82923032516084,165.74899188529895
2025-12-25,155.63792189567522,165.79379698312343
2025-12-26,156.22923860871268,166.40613332005776
2025-12-29,156.29880592637275,166.4160900084632
2025-12-30,155.8292311717759,166.10245432369194
2026-01-05,156.40315646335083,166.8093792004779
2026-01-06,157.95101437757447,167.7054811569672
2026-01-07,159.81192215101458,168.556778015632
2026-01-08,157.67274848022763,168.1236620699955
2026-01-09,158.55972233625576,168.27301239607706
2026-01-13,160.92498784069295,171.10071190322097
2026-01-14,161.6032625256933,172.02668392492657
2026-01-15,160.8380290607859,170.976253298153
2026-01-16,161.81196122843943,171.42430427639766
2026-01-19,160.49019536878606,170.3041768307861
2026-01-20,159.82931279327696,170.56802907353014
2026-01-21,157.77709802383873,168.13859710260368
2026-01-22,158.94233869250007,169.41305321849953
2026-01-23,160.24671329979057,171.04097177278837
2026-01-26,156.62242139742486,167.461542291034
2026-01-27,155.79148620028823,167.5411957982775
2026-01-28,154.60696146700616,166.89401105192414
2026-01-29,155.77380648838113,167.7054811569672
2026-01-30,156.8168959359125,167.92950664608952
2026-02-02,157.02904880991736,168.37755762433414
2026-02-03,158.40804808104673,169.42798825110768
2026-02-04,157.89534300854714,169.49768506994573
2026-02-05,160.12295577096663,169.68686214964904
2026-02-06,158.5671627031865,167.67063274754815
2026-02-09,161.8201854884303,170.57300741773287
2026-02-10,162.08537802661058,171.3994125553841
2026-02-12,159.98152116580164,168.55179967142928
2026-02-13,157.40031851033456,166.10743266789464
2026-02-16,158.92075364503927,166.12734604470555
2026-02-17,159.22130457433278,166.3115447802061
2026-02-18,159.20362464067284,166.56544033454472
2026-02-19,161.34284056089706,169.08448250112014
2026-02-20,161.0599694525405,169.04465574749838
2026-02-24,160.24671324278683,168.6911933091054
2026-02-25,161.14556109437262,170.78209787424703
2026-02-26,160.75006798960112,172.7684572111316
2026-02-27,160.73209130949783,171.96196545029125
2026-03-02,162.33204104888537,171.97192213869667
